id,name,account_id,project_id,environment_id,created_at,updated_at,layer,source,modulo,subject_area,model,execute_steps,settings
669428,AGOS_L1_O_CAR_CAAQFRTOT [[AGOS_L1_O_CAR_CAAQFRTOT]],702,12990,58598,2026-06-09 14:13:54.157415+00:00,2026-06-30 09:33:50.727730+00:00,L1,OCS,CAR,,CAAQFRTOT,"[""dbt build --select +caaqfrtot""]","{""threads"": 2, ""target_name"": ""default""}"
669429,AGOS_L1_O_PRV_CCPRVDSE [[AGOS_L1_O_PRV_CCPRVDSE]],702,12990,58598,2026-06-09 14:13:54.320764+00:00,2026-07-24 12:55:19.565125+00:00,L1,OCS,XPR,,CCPRVDSE,"[""dbt build --select +ccprvdse""]","{""threads"": 2, ""target_name"": ""default""}"
669430,AGOS_L1_O_FMP_OXDMFHOSL [[AGOS_L1_O_FMP_OXDMFHOSL]],702,12990,58598,2026-06-09 14:13:54.540014+00:00,2026-07-24 12:56:53.806460+00:00,L1,OCS,XFM,,OXDMFHOSL,"[""dbt build --select +oxdmfhosl""]","{""threads"": 2, ""target_name"": ""default""}"
669431,AGOS_L1_O_INT_CCINTIRS [[AGOS_L1_O_INT_CCINTIRS]],702,12990,58598,2026-06-09 14:13:54.790025+00:00,2026-07-24 12:56:13.488486+00:00,L1,OCS,XIN,,CCINTIRS,"[""dbt build --select +ccintirs""]","{""threads"": 2, ""target_name"": ""default""}"
669432,AGOS_L1_O_SDS_OXDRF150 [[AGOS_L1_O_SDS_OXDRF150]],702,12990,58598,2026-06-09 14:13:55.060950+00:00,2026-07-24 12:58:07.277604+00:00,L1,OCS,XSD,,OXDRF150,"[""dbt build --select +oxdrf150""]","{""threads"": 2, ""target_name"": ""default""}"
669433,AGOS_L1_O_CMN_CCLRIT [[AGOS_L1_O_CMN_CCLRIT]],702,12990,58598,2026-06-09 14:13:55.314352+00:00,2026-06-30 09:35:06.620527+00:00,L1,OCS,CMN,,CCLRIT,"[""dbt build --select +cclrit""]","{""threads"": 2, ""target_name"": ""default""}"
669434,AGOS_L1_O_SDS_OXDRFQUE01 [[AGOS_L1_O_SDS_OXDRFQUE01]],702,12990,58598,2026-06-09 14:13:55.523058+00:00,2026-07-24 12:58:28.137840+00:00,L1,OCS,XSD,,OXDRFQUE01,"[""dbt build --select +oxdrfque01""]","{""threads"": 2, ""target_name"": ""default""}"
669435,AGOS_L1_O_CQS_QSRATPAT [[AGOS_L1_O_CQS_QSRATPAT]],702,12990,58598,2026-06-09 14:13:55.728510+00:00,2026-06-30 09:40:04.073871+00:00,L1,OCS,CQS,,QSRATPAT,"[""dbt build --select +qsratpat""]","{""threads"": 2, ""target_name"": ""default""}"
669436,AGOS_L1_O_CON_PLCHIPERD [[AGOS_L1_O_CON_PLCHIPERD]],702,12990,58598,2026-06-09 14:13:55.940848+00:00,2026-06-30 09:42:17.157244+00:00,L1,OCS,CON,,PLCHIPERD,"[""dbt build --select +plchiperd""]","{""threads"": 2, ""target_name"": ""default""}"
669437,AGOS_L1_O_CAR_CRSTORECC [[AGOS_L1_O_CAR_CRSTORECC]],702,12990,58598,2026-06-09 14:13:56.173793+00:00,2026-07-24 12:56:42.866920+00:00,L1,OCS,XCA,,CRSTORECC,"[""dbt build --select +crstorecc""]","{""threads"": 2, ""target_name"": ""default""}"
669438,AGOS_L2_CARTE_CARTE_UTILIZZI [[AGOS_L2_CARTE_CARTE_UTILIZZI]],702,12990,58598,2026-06-09 14:13:57.293614+00:00,2026-06-30 09:34:23.687979+00:00,L2,,,CARTE,CARTE_UTILIZZI,"[""dbt build --select carte_utilizzi""]","{""threads"": 2, ""target_name"": ""default""}"
669439,AGOS_L1_O_PRV_CCPRVDCV [[AGOS_L1_O_PRV_CCPRVDCV]],702,12990,58598,2026-06-09 14:13:57.470639+00:00,2026-06-30 09:34:44.461642+00:00,L1,OCS,PRV,,CCPRVDCV,"[""dbt build --select +ccprvdcv""]","{""threads"": 2, ""target_name"": ""default""}"
669440,AGOS_L1_O_VIG_CCBITGMEDT [[AGOS_L1_O_VIG_CCBITGMEDT]],702,12990,58598,2026-06-09 14:13:57.656662+00:00,2026-07-24 12:55:53.132945+00:00,L1,OCS,XVI,,CCBITGMEDT,"[""dbt build --select +ccbitgmedt""]","{""threads"": 2, ""target_name"": ""default""}"
669441,AGOS_L1_E_FEA_TBLPRODOTTI [[AGOS_L1_E_FEA_TBLPRODOTTI]],702,12990,58598,2026-06-09 14:13:57.899524+00:00,2026-06-30 09:38:21.672075+00:00,L1,FEA,,,TBLPRODOTTI,"[""dbt build --select +tblprodotti""]","{""threads"": 2, ""target_name"": ""default""}"
669442,AGOS_L1_O_CRE_CCCRETTG [[AGOS_L1_O_CRE_CCCRETTG]],702,12990,58598,2026-06-09 14:13:58.100646+00:00,2026-06-30 09:42:41.530537+00:00,L1,OCS,CRE,,CCCRETTG,"[""dbt build --select +cccrettg""]","{""threads"": 2, ""target_name"": ""default""}"
669443,AGOS_L1_E_XEROX_XEROX_SLA [[AGOS_L1_E_XEROX_XEROX_SLA]],702,12990,58598,2026-06-09 14:13:58.279971+00:00,2026-06-30 09:37:23.157994+00:00,L1,XEROX,,,XEROX_SLA,"[""dbt build --select +xerox_sla""]","{""threads"": 2, ""target_name"": ""default""}"
669444,AGOS_L1_O_CMN_CNREFREMLL [[AGOS_L1_O_CMN_CNREFREMLL]],702,12990,58598,2026-06-09 14:13:58.455877+00:00,2026-07-24 12:57:47.724788+00:00,L1,OCS,XCM,,CNREFREMLL,"[""dbt build --select +cnrefremll""]","{""threads"": 2, ""target_name"": ""default""}"
669445,AGOS_L1_O_ANA_CCANAFPE [[AGOS_L1_O_ANA_CCANAFPE]],702,12990,58598,2026-06-09 14:13:58.688321+00:00,2026-06-30 09:41:14.441873+00:00,L1,OCS,ANA,,CCANAFPE,"[""dbt build --select +ccanafpe""]","{""threads"": 2, ""target_name"": ""default""}"
669446,AGOS_L1_O_INT_INFSFCNP [[AGOS_L1_O_INT_INFSFCNP]],702,12990,58598,2026-06-09 14:13:58.876447+00:00,2026-07-24 12:59:22.967713+00:00,L1,OCS,XIN,,INFSFCNP,"[""dbt build --select +infsfcnp""]","{""threads"": 2, ""target_name"": ""default""}"
669447,AGOS_L1_O_CQS_OXSTFPARD [[AGOS_L1_O_CQS_OXSTFPARD]],702,12990,58598,2026-06-09 14:13:59.229298+00:00,2026-07-24 12:57:57.408613+00:00,L1,OCS,XCQ,,OXSTFPARD,"[""dbt build --select +oxstfpard""]","{""threads"": 2, ""target_name"": ""default""}"
669448,AGOS_L1_O_PRV_CCPRVABS [[AGOS_L1_O_PRV_CCPRVABS]],702,12990,58598,2026-06-09 14:13:59.444892+00:00,2026-07-24 12:57:26.206303+00:00,L1,OCS,XPR,,CCPRVABS,"[""dbt build --select +ccprvabs""]","{""threads"": 2, ""target_name"": ""default""}"
669449,AGOS_L1_O_SER_OXSRFNPOL [[AGOS_L1_O_SER_OXSRFNPOL]],702,12990,58598,2026-06-09 14:13:59.671549+00:00,2026-07-24 12:57:51.517165+00:00,L1,OCS,XSE,,OXSRFNPOL,"[""dbt build --select +oxsrfnpol""]","{""threads"": 2, ""target_name"": ""default""}"
669450,AGOS_L1_O_RIS_PLCTFCF01 [[AGOS_L1_O_RIS_PLCTFCF01]],702,12990,58598,2026-06-09 14:13:59.907125+00:00,2026-06-30 09:37:06.718799+00:00,L1,OCS,RIS,,PLCTFCF01,"[""dbt build --select +plctfcf01""]","{""threads"": 2, ""target_name"": ""default""}"
669451,AGOS_L2_ONBOARDING_WFL_SOTTOFASE [[AGOS_L2_ONBOARDING_WFL_SOTTOFASE]],702,12990,58598,2026-06-09 14:14:00.195621+00:00,2026-06-30 09:41:05.097465+00:00,L2,,,ONBOARDING,WFL_SOTTOFASE,"[""dbt build --select wfl_sottofase""]","{""threads"": 2, ""target_name"": ""default""}"
669452,AGOS_L1_O_CMN_CNDCFMSI [[AGOS_L1_O_CMN_CNDCFMSI]],702,12990,58598,2026-06-09 14:14:00.412861+00:00,2026-07-24 12:56:11.136528+00:00,L1,OCS,XCM,,CNDCFMSI,"[""dbt build --select +cndcfmsi""]","{""threads"": 2, ""target_name"": ""default""}"
669453,AGOS_L1_O_REC_RETAFUSOP [[AGOS_L1_O_REC_RETAFUSOP]],702,12990,58598,2026-06-09 14:14:00.623700+00:00,2026-06-30 09:39:58.755524+00:00,L1,OCS,REC,,RETAFUSOP,"[""dbt build --select +retafusop""]","{""threads"": 2, ""target_name"": ""default""}"
669454,AGOS_L1_O_REC_RETAFMPS [[AGOS_L1_O_REC_RETAFMPS]],702,12990,58598,2026-06-09 14:14:00.821982+00:00,2026-06-30 09:34:37.753693+00:00,L1,OCS,REC,,RETAFMPS,"[""dbt build --select +retafmps""]","{""threads"": 2, ""target_name"": ""default""}"
669455,AGOS_L1_O_CAR_CRCCPTES [[AGOS_L1_O_CAR_CRCCPTES]],702,12990,58598,2026-06-09 14:14:01.081053+00:00,2026-06-30 09:35:49.533847+00:00,L1,OCS,CAR,,CRCCPTES,"[""dbt build --select +crccptes""]","{""threads"": 2, ""target_name"": ""default""}"
669456,AGOS_L1_E_FEA_NCP_TBLLEADS [[AGOS_L1_E_FEA_NCP_TBLLEADS]],702,12990,58598,2026-06-09 14:14:02.262655+00:00,2026-06-30 09:36:59.279567+00:00,L1,FEA,,,NCP_TBLLEADS,"[""dbt build --select +ncp_tblleads""]","{""threads"": 2, ""target_name"": ""default""}"
669457,AGOS_L1_O_CMN_CNTTFRIL [[AGOS_L1_O_CMN_CNTTFRIL]],702,12990,58598,2026-06-09 14:14:02.825706+00:00,2026-07-24 12:55:25.764679+00:00,L1,OCS,XCM,,CNTTFRIL,"[""dbt build --select +cnttfril""]","{""threads"": 2, ""target_name"": ""default""}"
669458,AGOS_L1_O_CMN_CCPTELT [[AGOS_L1_O_CMN_CCPTELT]],702,12990,58598,2026-06-09 14:14:03.375868+00:00,2026-07-24 12:55:50.640883+00:00,L1,OCS,XCM,,CCPTELT,"[""dbt build --select +ccptelt""]","{""threads"": 2, ""target_name"": ""default""}"
669459,AGOS_L1_O_ANA_CCTABARE [[AGOS_L1_O_ANA_CCTABARE]],702,12990,58598,2026-06-09 14:14:03.789872+00:00,2026-06-30 09:38:30.799992+00:00,L1,OCS,ANA,,CCTABARE,"[""dbt build --select +cctabare""]","{""threads"": 2, ""target_name"": ""default""}"
669460,AGOS_L1_O_CON_PLCTFAGEF [[AGOS_L1_O_CON_PLCTFAGEF]],702,12990,58598,2026-06-09 14:14:04.103936+00:00,2026-06-30 09:41:57.136227+00:00,L1,OCS,CON,,PLCTFAGEF,"[""dbt build --select +plctfagef""]","{""threads"": 2, ""target_name"": ""default""}"
669461,AGOS_L1_O_FMP_INDF [[AGOS_L1_O_FMP_INDF]],702,12990,58598,2026-06-09 14:14:04.570754+00:00,2026-07-24 12:56:53.303207+00:00,L1,OCS,XFM,,INDF,"[""dbt build --select +indf""]","{""threads"": 2, ""target_name"": ""default""}"
669462,AGOS_L1_O_AIN_AIECFPARCL [[AGOS_L1_O_AIN_AIECFPARCL]],702,12990,58598,2026-06-09 14:14:04.840603+00:00,2026-06-30 09:37:58.121640+00:00,L1,OCS,AIN,,AIECFPARCL,"[""dbt build --select +aiecfparcl""]","{""threads"": 2, ""target_name"": ""default""}"
669463,AGOS_L1_O_FMP_OXDOFSTT [[AGOS_L1_O_FMP_OXDOFSTT]],702,12990,58598,2026-06-09 14:14:05.084093+00:00,2026-07-24 12:56:00.578596+00:00,L1,OCS,XFM,,OXDOFSTT,"[""dbt build --select +oxdofstt""]","{""threads"": 2, ""target_name"": ""default""}"
669464,AGOS_L1_O_RIS_YQCTPTTO [[AGOS_L1_O_RIS_YQCTPTTO]],702,12990,58598,2026-06-09 14:14:05.310021+00:00,2026-07-24 12:58:56.062019+00:00,L1,OCS,XRI,,YQCTPTTO,"[""dbt build --select +yqctptto""]","{""threads"": 2, ""target_name"": ""default""}"
669465,AGOS_L1_O_INC_CCSPEINC [[AGOS_L1_O_INC_CCSPEINC]],702,12990,58598,2026-06-09 14:14:05.534449+00:00,2026-06-30 09:35:14.655531+00:00,L1,OCS,INC,,CCSPEINC,"[""dbt build --select +ccspeinc""]","{""threads"": 2, ""target_name"": ""default""}"
669466,AGOS_L1_O_CQS_CQPSFDATM [[AGOS_L1_O_CQS_CQPSFDATM]],702,12990,58598,2026-06-09 14:14:05.787683+00:00,2026-07-24 12:56:55.410280+00:00,L1,OCS,XCQ,,CQPSFDATM,"[""dbt build --select +cqpsfdatm""]","{""threads"": 2, ""target_name"": ""default""}"
669467,AGOS_L1_O_INC_OXINFSCD [[AGOS_L1_O_INC_OXINFSCD]],702,12990,58598,2026-06-09 14:14:05.985594+00:00,2026-06-30 09:36:15.538440+00:00,L1,OCS,INC,,OXINFSCD,"[""dbt build --select +oxinfscd""]","{""threads"": 2, ""target_name"": ""default""}"
669468,AGOS_L1_O_INT_CCINTTTN [[AGOS_L1_O_INT_CCINTTTN]],702,12990,58598,2026-06-09 14:14:06.182394+00:00,2026-07-24 12:58:58.746225+00:00,L1,OCS,XIN,,CCINTTTN,"[""dbt build --select +ccintttn""]","{""threads"": 2, ""target_name"": ""default""}"
669469,AGOS_L1_O_POS_SPIIFMAP [[AGOS_L1_O_POS_SPIIFMAP]],702,12990,58598,2026-06-09 14:14:06.340488+00:00,2026-07-24 12:57:46.571404+00:00,L1,OCS,XPO,,SPIIFMAP,"[""dbt build --select +spiifmap""]","{""threads"": 2, ""target_name"": ""default""}"
669470,AGOS_L1_O_PRV_CCPRVAAQ [[AGOS_L1_O_PRV_CCPRVAAQ]],702,12990,58598,2026-06-09 14:14:06.636736+00:00,2026-06-30 09:36:54.960071+00:00,L1,OCS,PRV,,CCPRVAAQ,"[""dbt build --select +ccprvaaq""]","{""threads"": 2, ""target_name"": ""default""}"
669471,AGOS_L1_O_CON_PLCHIEST [[AGOS_L1_O_CON_PLCHIEST]],702,12990,58598,2026-06-09 14:14:06.838539+00:00,2026-06-30 09:37:36.877351+00:00,L1,OCS,CON,,PLCHIEST,"[""dbt build --select +plchiest""]","{""threads"": 2, ""target_name"": ""default""}"
669472,AGOS_L1_O_VIG_CCBITULOGG [[AGOS_L1_O_VIG_CCBITULOGG]],702,12990,58598,2026-06-09 14:14:07.048235+00:00,2026-06-30 09:38:20.925984+00:00,L1,OCS,VIG,,CCBITULOGG,"[""dbt build --select +ccbitulogg""]","{""threads"": 2, ""target_name"": ""default""}"
669473,AGOS_L1_O_VIG_CCBIFGUSTL [[AGOS_L1_O_VIG_CCBIFGUSTL]],702,12990,58598,2026-06-09 14:14:07.205779+00:00,2026-07-24 12:58:01.155294+00:00,L1,OCS,XVI,,CCBIFGUSTL,"[""dbt build --select +ccbifgustl""]","{""threads"": 2, ""target_name"": ""default""}"
669474,AGOS_L1_O_PRV_CCPRVCAT [[AGOS_L1_O_PRV_CCPRVCAT]],702,12990,58598,2026-06-09 14:14:07.423438+00:00,2026-07-24 12:58:05.236518+00:00,L1,OCS,XPR,,CCPRVCAT,"[""dbt build --select +ccprvcat""]","{""threads"": 2, ""target_name"": ""default""}"
669475,AGOS_L1_O_FMP_OXDOFTBIF [[AGOS_L1_O_FMP_OXDOFTBIF]],702,12990,58598,2026-06-09 14:14:07.649128+00:00,2026-06-30 09:35:18.383658+00:00,L1,OCS,FMP,,OXDOFTBIF,"[""dbt build --select +oxdoftbif""]","{""threads"": 2, ""target_name"": ""default""}"
669476,AGOS_L1_O_ANT_CCRIC [[AGOS_L1_O_ANT_CCRIC]],702,12990,58598,2026-06-09 14:14:07.910507+00:00,2026-07-24 12:57:48.760840+00:00,L1,OCS,XAT,,CCRIC,"[""dbt build --select +ccric""]","{""threads"": 2, ""target_name"": ""default""}"
669477,AGOS_L1_O_FMP_CCCHIESC [[AGOS_L1_O_FMP_CCCHIESC]],702,12990,58598,2026-06-09 14:14:08.143895+00:00,2026-07-24 12:57:48.415073+00:00,L1,OCS,XFM,,CCCHIESC,"[""dbt build --select +ccchiesc""]","{""threads"": 2, ""target_name"": ""default""}"
669478,AGOS_L1_O_INC_CCINSTEL [[AGOS_L1_O_INC_CCINSTEL]],702,12990,58598,2026-06-09 14:14:08.375731+00:00,2026-06-30 09:38:31.414564+00:00,L1,OCS,INC,,CCINSTEL,"[""dbt build --select +ccinstel""]","{""threads"": 2, ""target_name"": ""default""}"
669479,AGOS_L1_O_SDS_OXDRFQUE61 [[AGOS_L1_O_SDS_OXDRFQUE61]],702,12990,58598,2026-06-09 14:14:08.580180+00:00,2026-06-30 09:33:45.328308+00:00,L1,OCS,SDS,,OXDRFQUE61,"[""dbt build --select +oxdrfque61""]","{""threads"": 2, ""target_name"": ""default""}"
669480,AGOS_L1_O_RIS_YQCRFTOC [[AGOS_L1_O_RIS_YQCRFTOC]],702,12990,58598,2026-06-09 14:14:08.796647+00:00,2026-06-30 09:33:46.305519+00:00,L1,OCS,RIS,,YQCRFTOC,"[""dbt build --select +yqcrftoc""]","{""threads"": 2, ""target_name"": ""default""}"
669481,AGOS_L1_O_CMN_CNTCFEMLT [[AGOS_L1_O_CMN_CNTCFEMLT]],702,12990,58598,2026-06-09 14:14:08.986036+00:00,2026-07-24 12:58:56.634002+00:00,L1,OCS,XCM,,CNTCFEMLT,"[""dbt build --select +cntcfemlt""]","{""threads"": 2, ""target_name"": ""default""}"
669482,AGOS_L1_O_CAR_CATBFTIPR [[AGOS_L1_O_CAR_CATBFTIPR]],702,12990,58598,2026-06-09 14:14:09.187154+00:00,2026-07-24 12:58:36.106990+00:00,L1,OCS,XCA,,CATBFTIPR,"[""dbt build --select +catbftipr""]","{""threads"": 2, ""target_name"": ""default""}"
669483,AGOS_L1_O_ANA_CCANALTE [[AGOS_L1_O_ANA_CCANALTE]],702,12990,58598,2026-06-09 14:14:09.586479+00:00,2026-07-24 12:56:30.597397+00:00,L1,OCS,XAN,,CCANALTE,"[""dbt build --select +ccanalte""]","{""threads"": 2, ""target_name"": ""default""}"
669484,AGOS_L1_O_REC_RE2LOTTID [[AGOS_L1_O_REC_RE2LOTTID]],702,12990,58598,2026-06-09 14:14:09.786601+00:00,2026-06-30 09:41:22.645003+00:00,L1,OCS,REC,,RE2LOTTID,"[""dbt build --select +re2lottid""]","{""threads"": 2, ""target_name"": ""default""}"
669485,AGOS_L1_O_PRV_CCPRVOTO [[AGOS_L1_O_PRV_CCPRVOTO]],702,12990,58598,2026-06-09 14:14:10.032043+00:00,2026-07-24 12:56:10.692342+00:00,L1,OCS,XPR,,CCPRVOTO,"[""dbt build --select +ccprvoto""]","{""threads"": 2, ""target_name"": ""default""}"
669486,AGOS_L1_O_CRE_CCCFSSET [[AGOS_L1_O_CRE_CCCFSSET]],702,12990,58598,2026-06-09 14:14:10.343522+00:00,2026-07-24 12:56:09.103736+00:00,L1,OCS,XCE,,CCCFSSET,"[""dbt build --select +cccfsset""]","{""threads"": 2, ""target_name"": ""default""}"
669487,AGOS_L1_O_INT_CCINTLCV [[AGOS_L1_O_INT_CCINTLCV]],702,12990,58598,2026-06-09 14:14:10.566837+00:00,2026-07-24 12:56:32.841459+00:00,L1,OCS,XIN,,CCINTLCV,"[""dbt build --select +ccintlcv""]","{""threads"": 2, ""target_name"": ""default""}"
669488,AGOS_L1_O_FMP_OXSSFSSIP [[AGOS_L1_O_FMP_OXSSFSSIP]],702,12990,58598,2026-06-09 14:14:10.809379+00:00,2026-06-30 09:37:02.633640+00:00,L1,OCS,FMP,,OXSSFSSIP,"[""dbt build --select +oxssfssip""]","{""threads"": 2, ""target_name"": ""default""}"
669489,AGOS_L1_O_CMN_OXSOFTMUT [[AGOS_L1_O_CMN_OXSOFTMUT]],702,12990,58598,2026-06-09 14:14:11.033381+00:00,2026-07-24 12:55:28.512218+00:00,L1,OCS,XCM,,OXSOFTMUT,"[""dbt build --select +oxsoftmut""]","{""threads"": 2, ""target_name"": ""default""}"
669490,AGOS_L1_E_FEA_TBLPIANITARIFFE [[AGOS_L1_E_FEA_TBLPIANITARIFFE]],702,12990,58598,2026-06-09 14:14:11.255700+00:00,2026-06-30 09:42:10.975576+00:00,L1,FEA,,,TBLPIANITARIFFE,"[""dbt build --select +tblpianitariffe""]","{""threads"": 2, ""target_name"": ""default""}"
669491,AGOS_L1_O_FMP_BAPRATPD [[AGOS_L1_O_FMP_BAPRATPD]],702,12990,58598,2026-06-09 14:14:11.475581+00:00,2026-07-24 12:58:29.195453+00:00,L1,OCS,XFM,,BAPRATPD,"[""dbt build --select +bapratpd""]","{""threads"": 2, ""target_name"": ""default""}"
669492,AGOS_L1_O_RIS_YQCRFECA [[AGOS_L1_O_RIS_YQCRFECA]],702,12990,58598,2026-06-09 14:14:11.741665+00:00,2026-06-30 09:40:14.971305+00:00,L1,OCS,RIS,,YQCRFECA,"[""dbt build --select +yqcrfeca""]","{""threads"": 2, ""target_name"": ""default""}"
669493,AGOS_L1_O_CON_PLSTORSERV [[AGOS_L1_O_CON_PLSTORSERV]],702,12990,58598,2026-06-09 14:14:11.962495+00:00,2026-06-30 09:36:48.575271+00:00,L1,OCS,CON,,PLSTORSERV,"[""dbt build --select +plstorserv""]","{""threads"": 2, ""target_name"": ""default""}"
669494,AGOS_L1_O_VIG_CCBIFTAETL [[AGOS_L1_O_VIG_CCBIFTAETL]],702,12990,58598,2026-06-09 14:14:12.191017+00:00,2026-06-30 09:36:52.726113+00:00,L1,OCS,VIG,,CCBIFTAETL,"[""dbt build --select +ccbiftaetl""]","{""threads"": 2, ""target_name"": ""default""}"
669495,AGOS_L1_O_CRM_PCCOFCOT [[AGOS_L1_O_CRM_PCCOFCOT]],702,12990,58598,2026-06-09 14:14:12.411845+00:00,2026-06-30 09:35:28.292312+00:00,L1,OCS,CRM,,PCCOFCOT,"[""dbt build --select +pccofcot""]","{""threads"": 2, ""target_name"": ""default""}"
669496,AGOS_L1_O_ANA_CCAMMXAE [[AGOS_L1_O_ANA_CCAMMXAE]],702,12990,58598,2026-06-09 14:14:12.598313+00:00,2026-07-24 12:57:50.493400+00:00,L1,OCS,XAN,,CCAMMXAE,"[""dbt build --select +ccammxae""]","{""threads"": 2, ""target_name"": ""default""}"
669497,AGOS_L1_O_RIS_CAACFSI10 [[AGOS_L1_O_RIS_CAACFSI10]],702,12990,58598,2026-06-09 14:14:13.286678+00:00,2026-07-24 12:55:16.806945+00:00,L1,OCS,XRI,,CAACFSI10,"[""dbt build --select +caacfsi10""]","{""threads"": 2, ""target_name"": ""default""}"
669498,AGOS_L1_O_FMP_OXISFLCA [[AGOS_L1_O_FMP_OXISFLCA]],702,12990,58598,2026-06-09 14:14:13.502003+00:00,2026-07-24 12:57:37.000192+00:00,L1,OCS,XFM,,OXISFLCA,"[""dbt build --select +oxisflca""]","{""threads"": 2, ""target_name"": ""default""}"
669499,AGOS_L1_O_ANA_CCANATFP [[AGOS_L1_O_ANA_CCANATFP]],702,12990,58598,2026-06-09 14:14:14.646950+00:00,2026-07-24 12:58:23.588056+00:00,L1,OCS,XAN,,CCANATFP,"[""dbt build --select +ccanatfp""]","{""threads"": 2, ""target_name"": ""default""}"
669500,AGOS_L1_O_AIN_AIECFPARTL [[AGOS_L1_O_AIN_AIECFPARTL]],702,12990,58598,2026-06-09 14:14:14.868603+00:00,2026-06-30 09:36:14.081213+00:00,L1,OCS,AIN,,AIECFPARTL,"[""dbt build --select +aiecfpartl""]","{""threads"": 2, ""target_name"": ""default""}"
669501,AGOS_L1_O_POS_SPTBFACC [[AGOS_L1_O_POS_SPTBFACC]],702,12990,58598,2026-06-09 14:14:15.100683+00:00,2026-06-30 09:36:40.419845+00:00,L1,OCS,POS,,SPTBFACC,"[""dbt build --select +sptbfacc""]","{""threads"": 2, ""target_name"": ""default""}"
669502,AGOS_L1_O_CAR_CRECCA [[AGOS_L1_O_CAR_CRECCA]],702,12990,58598,2026-06-09 14:14:15.473898+00:00,2026-07-24 12:55:46.799107+00:00,L1,OCS,XCA,,CRECCA,"[""dbt build --select +crecca""]","{""threads"": 2, ""target_name"": ""default""}"
669503,AGOS_L1_O_CON_PLCHIMOR [[AGOS_L1_O_CON_PLCHIMOR]],702,12990,58598,2026-06-09 14:14:15.741400+00:00,2026-07-24 12:58:58.152082+00:00,L1,OCS,XCO,,PLCHIMOR,"[""dbt build --select +plchimor""]","{""threads"": 2, ""target_name"": ""default""}"
669504,AGOS_L1_O_INT_CCINTICA [[AGOS_L1_O_INT_CCINTICA]],702,12990,58598,2026-06-09 14:14:15.959110+00:00,2026-06-30 09:36:28.501202+00:00,L1,OCS,INT,,CCINTICA,"[""dbt build --select +ccintica""]","{""threads"": 2, ""target_name"": ""default""}"
669506,AGOS_L1_O_CMN_CNDCFLOGDV [[AGOS_L1_O_CMN_CNDCFLOGDV]],702,12990,58598,2026-06-09 14:14:16.340909+00:00,2026-07-24 12:58:25.034141+00:00,L1,OCS,XCM,,CNDCFLOGDV,"[""dbt build --select +cndcflogdv""]","{""threads"": 2, ""target_name"": ""default""}"
669507,AGOS_L1_O_INT_CCINTLAC [[AGOS_L1_O_INT_CCINTLAC]],702,12990,58598,2026-06-09 14:14:16.578966+00:00,2026-07-24 12:59:08.598446+00:00,L1,OCS,XIN,,CCINTLAC,"[""dbt build --select +ccintlac""]","{""threads"": 2, ""target_name"": ""default""}"
669508,AGOS_L1_O_CMN_CNTCFTELA [[AGOS_L1_O_CMN_CNTCFTELA]],702,12990,58598,2026-06-09 14:14:17.751009+00:00,2026-07-24 12:59:27.581927+00:00,L1,OCS,XCM,,CNTCFTELA,"[""dbt build --select +cntcftela""]","{""threads"": 2, ""target_name"": ""default""}"
669509,AGOS_L1_E_FEA_TBLTRANSAZIONI [[AGOS_L1_E_FEA_TBLTRANSAZIONI]],702,12990,58598,2026-06-09 14:14:17.951818+00:00,2026-06-30 09:41:58.518186+00:00,L1,FEA,,,TBLTRANSAZIONI,"[""dbt build --select +tbltransazioni""]","{""threads"": 2, ""target_name"": ""default""}"
669510,AGOS_L1_O_INC_ICMAFLSB [[AGOS_L1_O_INC_ICMAFLSB]],702,12990,58598,2026-06-09 14:14:18.135883+00:00,2026-07-24 12:58:30.756471+00:00,L1,OCS,XIC,,ICMAFLSB,"[""dbt build --select +icmaflsb""]","{""threads"": 2, ""target_name"": ""default""}"
669511,AGOS_L1_O_RIS_YQCRFTCS [[AGOS_L1_O_RIS_YQCRFTCS]],702,12990,58598,2026-06-09 14:14:18.349718+00:00,2026-06-30 09:42:24.871839+00:00,L1,OCS,RIS,,YQCRFTCS,"[""dbt build --select +yqcrftcs""]","{""threads"": 2, ""target_name"": ""default""}"
669512,AGOS_L1_O_CMN_OXSCFPLTD [[AGOS_L1_O_CMN_OXSCFPLTD]],702,12990,58598,2026-06-09 14:14:18.589319+00:00,2026-07-24 12:55:42.456541+00:00,L1,OCS,XCM,,OXSCFPLTD,"[""dbt build --select +oxscfpltd""]","{""threads"": 2, ""target_name"": ""default""}"
669513,AGOS_L1_O_INT_BAPRATINT [[AGOS_L1_O_INT_BAPRATINT]],702,12990,58598,2026-06-09 14:14:18.798052+00:00,2026-06-30 09:34:48.096621+00:00,L1,OCS,INT,,BAPRATINT,"[""dbt build --select +bapratint""]","{""threads"": 2, ""target_name"": ""default""}"
669514,AGOS_L1_O_FMP_BAPRATLS [[AGOS_L1_O_FMP_BAPRATLS]],702,12990,58598,2026-06-09 14:14:19.032323+00:00,2026-07-24 12:58:04.550584+00:00,L1,OCS,XFM,,BAPRATLS,"[""dbt build --select +bapratls""]","{""threads"": 2, ""target_name"": ""default""}"
